,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Date,DateTime
252,18:30:00,86,72,62,14,3, 0 mph,29.73, 0.0 in,2022-10-31,2022-10-31 18:30:00
253,19:00:00,86,72,62,14,3, 0 mph,29.73, 0.0 in,2022-10-31,2022-10-31 19:00:00
254,19:30:00,84,75,74,14,1, 0 mph,29.76, 0.0 in,2022-10-31,2022-10-31 19:30:00
255,20:00:00,84,75,74,14,1, 0 mph,29.76, 0.0 in,2022-10-31,2022-10-31 20:00:00
256,20:30:00,84,75,74,11,5, 0 mph,29.79, 0.0 in,2022-10-31,2022-10-31 20:30:00
257,21:00:00,84,77,79,10,6, 0 mph,29.79, 0.0 in,2022-10-31,2022-10-31 21:00:00
258,21:30:00,82,77,84,3,5, 0 mph,29.79, 0.0 in,2022-10-31,2022-10-31 21:30:00
259,22:00:00,82,77,84,3,5, 0 mph,29.79, 0.0 in,2022-10-31,2022-10-31 22:00:00
260,22:30:00,82,79,89,14,1, 0 mph,29.79, 0.0 in,2022-10-31,2022-10-31 22:30:00
261,23:00:00,82,77,84,14,3, 0 mph,29.79, 0.0 in,2022-10-31,2022-10-31 23:00:00
262,23:30:00,81,75,84,14,3, 0 mph,29.79, 0.0 in,2022-10-31,2022-10-31 23:30:00
263,00:00:00,81,75,84,6,5, 0 mph,29.7, 0.0 in,2022-10-30,2022-10-30 00:00:00
264,00:30:00,81,75,84,4,3, 0 mph,29.7, 0.0 in,2022-10-30,2022-10-30 00:30:00
265,01:00:00,79,75,89,14,3, 0 mph,29.7, 0.0 in,2022-10-30,2022-10-30 01:00:00
266,01:30:00,79,75,89,4,5, 0 mph,29.67, 0.0 in,2022-10-30,2022-10-30 01:30:00
267,02:00:00,79,75,89,6,5, 0 mph,29.67, 0.0 in,2022-10-30,2022-10-30 02:00:00
268,02:30:00,79,73,83,6,8, 0 mph,29.67, 0.0 in,2022-10-30,2022-10-30 02:30:00
269,03:00:00,79,73,83,6,5, 0 mph,29.67, 0.0 in,2022-10-30,2022-10-30 03:00:00
270,03:30:00,79,73,83,6,6, 0 mph,29.67, 0.0 in,2022-10-30,2022-10-30 03:30:00
271,04:00:00,79,73,83,6,6, 0 mph,29.67, 0.0 in,2022-10-30,2022-10-30 04:00:00
272,04:30:00,79,72,78,6,6, 0 mph,29.67, 0.0 in,2022-10-30,2022-10-30 04:30:00
273,05:00:00,79,73,83,4,5, 0 mph,29.67, 0.0 in,2022-10-30,2022-10-30 05:00:00
274,05:30:00,79,73,83,4,5, 0 mph,29.7, 0.0 in,2022-10-30,2022-10-30 05:30:00
275,06:00:00,79,73,83,6,6, 0 mph,29.7, 0.0 in,2022-10-30,2022-10-30 06:00:00
276,06:30:00,79,73,83,4,5, 0 mph,29.7, 0.0 in,2022-10-30,2022-10-30 06:30:00
277,07:00:00,79,73,83,4,6, 0 mph,29.7, 0.0 in,2022-10-30,2022-10-30 07:00:00
278,07:30:00,81,73,79,4,7, 0 mph,29.73, 0.0 in,2022-10-30,2022-10-30 07:30:00
279,08:00:00,82,73,74,6,8, 0 mph,29.73, 0.0 in,2022-10-30,2022-10-30 08:00:00
280,08:30:00,82,73,74,4,9, 0 mph,29.73, 0.0 in,2022-10-30,2022-10-30 08:30:00
281,09:00:00,84,72,66,6,10, 23 mph,29.76, 0.0 in,2022-10-30,2022-10-30 09:00:00
282,09:30:00,88,72,58,6,12, 0 mph,29.73, 0.0 in,2022-10-30,2022-10-30 09:30:00
283,10:00:00,86,73,66,6,12, 0 mph,29.73, 0.0 in,2022-10-30,2022-10-30 10:00:00
284,10:30:00,88,72,58,5,10, 0 mph,29.73, 0.0 in,2022-10-30,2022-10-30 10:30:00
285,11:00:00,90,73,59,5,10, 0 mph,29.73, 0.0 in,2022-10-30,2022-10-30 11:00:00
286,11:30:00,88,72,58,5,10, 0 mph,29.73, 0.0 in,2022-10-30,2022-10-30 11:30:00
287,12:00:00,88,72,58,1,10, 0 mph,29.7, 0.0 in,2022-10-30,2022-10-30 12:00:00
288,12:30:00,88,73,62,1,7, 0 mph,29.7, 0.0 in,2022-10-30,2022-10-30 12:30:00
289,13:00:00,90,70,52,2,6, 0 mph,29.67, 0.0 in,2022-10-30,2022-10-30 13:00:00
290,13:30:00,90,72,55,6,5, 0 mph,29.67, 0.0 in,2022-10-30,2022-10-30 13:30:00
291,14:00:00,90,72,55,14,3, 0 mph,29.64, 0.0 in,2022-10-30,2022-10-30 14:00:00
292,14:30:00,91,72,52,14,3, 0 mph,29.64, 0.0 in,2022-10-30,2022-10-30 14:30:00
293,15:00:00,91,70,49,14,3, 0 mph,29.64, 0.0 in,2022-10-30,2022-10-30 15:00:00
294,15:30:00,91,73,55,14,2, 0 mph,29.64, 0.0 in,2022-10-30,2022-10-30 15:30:00
295,16:00:00,91,72,52,14,1, 0 mph,29.64, 0.0 in,2022-10-30,2022-10-30 16:00:00
296,16:30:00,88,73,62,11,5, 0 mph,29.64, 0.0 in,2022-10-30,2022-10-30 16:30:00
297,17:00:00,88,72,58,14,2, 0 mph,29.67, 0.0 in,2022-10-30,2022-10-30 17:00:00
298,17:30:00,88,72,58,14,3, 0 mph,29.67, 0.0 in,2022-10-30,2022-10-30 17:30:00
299,18:00:00,86,75,70,17,5, 0 mph,29.67, 0.0 in,2022-10-30,2022-10-30 18:00:00
300,18:30:00,86,72,62,8,6, 0 mph,29.7, 0.0 in,2022-10-30,2022-10-30 18:30:00
301,19:00:00,86,72,62,8,5, 0 mph,29.7, 0.0 in,2022-10-30,2022-10-30 19:00:00
302,19:30:00,84,72,66,14,2, 0 mph,29.73, 0.0 in,2022-10-30,2022-10-30 19:30:00
303,20:00:00,84,73,70,14,3, 0 mph,29.73, 0.0 in,2022-10-30,2022-10-30 20:00:00
304,20:30:00,84,73,70,14,2, 0 mph,29.73, 0.0 in,2022-10-30,2022-10-30 20:30:00
305,21:00:00,82,73,74,14,3, 0 mph,29.73, 0.0 in,2022-10-30,2022-10-30 21:00:00
306,21:30:00,82,73,74,14,3, 0 mph,29.73, 0.0 in,2022-10-30,2022-10-30 21:30:00
307,22:00:00,81,73,79,14,3, 0 mph,29.73, 0.0 in,2022-10-30,2022-10-30 22:00:00
308,22:30:00,81,73,79,6,5, 0 mph,29.73, 0.0 in,2022-10-30,2022-10-30 22:30:00
309,23:00:00,81,72,74,6,7, 0 mph,29.73, 0.0 in,2022-10-30,2022-10-30 23:00:00
310,23:30:00,79,73,83,6,6, 0 mph,29.73, 0.0 in,2022-10-30,2022-10-30 23:30:00
311,00:00:00,79,75,89,4,6, 0 mph,29.73, 0.0 in,2022-10-29,2022-10-29 00:00:00
312,00:30:00,79,73,83,6,7, 0 mph,29.7, 0.0 in,2022-10-29,2022-10-29 00:30:00
313,01:00:00,79,73,83,6,6, 0 mph,29.7, 0.0 in,2022-10-29,2022-10-29 01:00:00
314,01:30:00,79,73,83,6,6, 0 mph,29.7, 0.0 in,2022-10-29,2022-10-29 01:30:00
315,02:00:00,77,73,89,5,8, 0 mph,29.67, 0.0 in,2022-10-29,2022-10-29 02:00:00
316,02:30:00,77,73,89,5,5, 0 mph,29.67, 0.0 in,2022-10-29,2022-10-29 02:30:00
317,03:00:00,79,72,78,5,7, 0 mph,29.67, 0.0 in,2022-10-29,2022-10-29 03:00:00
318,03:30:00,75,72,89,5,5, 0 mph,29.67, 0.0 in,2022-10-29,2022-10-29 03:30:00
319,04:00:00,75,72,89,6,3, 0 mph,29.67, 0.0 in,2022-10-29,2022-10-29 04:00:00
320,04:30:00,75,72,89,5,3, 0 mph,29.67, 0.0 in,2022-10-29,2022-10-29 04:30:00
321,05:00:00,75,72,89,14,3, 0 mph,29.7, 0.0 in,2022-10-29,2022-10-29 05:00:00
322,05:30:00,75,72,89,14,1, 0 mph,29.7, 0.0 in,2022-10-29,2022-10-29 05:30:00
323,06:00:00,75,72,89,14,2, 0 mph,29.7, 0.0 in,2022-10-29,2022-10-29 06:00:00
324,06:30:00,75,72,89,6,3, 0 mph,29.7, 0.0 in,2022-10-29,2022-10-29 06:30:00
325,07:00:00,77,72,83,14,2, 0 mph,29.73, 0.0 in,2022-10-29,2022-10-29 07:00:00
326,07:30:00,77,72,83,14,3, 0 mph,29.73, 0.0 in,2022-10-29,2022-10-29 07:30:00
327,08:00:00,79,72,78,14,2, 0 mph,29.76, 0.0 in,2022-10-29,2022-10-29 08:00:00
328,08:30:00,81,73,79,14,2, 0 mph,29.73, 0.0 in,2022-10-29,2022-10-29 08:30:00
329,09:00:00,82,75,79,14,3, 0 mph,29.76, 0.0 in,2022-10-29,2022-10-29 09:00:00
330,09:30:00,84,75,74,6,6, 0 mph,29.76, 0.0 in,2022-10-29,2022-10-29 09:30:00
331,10:00:00,86,73,66,6,9, 0 mph,29.76, 0.0 in,2022-10-29,2022-10-29 10:00:00
332,10:30:00,86,73,66,6,7, 0 mph,29.73, 0.0 in,2022-10-29,2022-10-29 10:30:00
333,11:00:00,88,72,58,4,6, 0 mph,29.73, 0.0 in,2022-10-29,2022-10-29 11:00:00
334,11:30:00,88,73,62,4,7, 0 mph,29.7, 0.0 in,2022-10-29,2022-10-29 11:30:00
335,12:00:00,90,73,59,4,6, 0 mph,29.7, 0.0 in,2022-10-29,2022-10-29 12:00:00
336,12:30:00,90,73,59,5,8, 0 mph,29.67, 0.0 in,2022-10-29,2022-10-29 12:30:00
337,13:00:00,90,73,59,5,8, 0 mph,29.67, 0.0 in,2022-10-29,2022-10-29 13:00:00
338,13:30:00,91,72,52,6,7, 0 mph,29.67, 0.0 in,2022-10-29,2022-10-29 13:30:00
339,14:00:00,90,72,55,14,3, 0 mph,29.64, 0.0 in,2022-10-29,2022-10-29 14:00:00
340,14:30:00,90,73,59,7,5, 0 mph,29.64, 0.0 in,2022-10-29,2022-10-29 14:30:00
341,15:00:00,88,73,62,7,5, 0 mph,29.64, 0.0 in,2022-10-29,2022-10-29 15:00:00
342,15:30:00,86,79,79,14,1, 0 mph,29.64, 0.0 in,2022-10-29,2022-10-29 15:30:00
343,16:00:00,86,75,70,10,5, 0 mph,29.64, 0.0 in,2022-10-29,2022-10-29 16:00:00
344,16:30:00,84,77,79,3,6, 0 mph,29.64, 0.0 in,2022-10-29,2022-10-29 16:30:00
345,17:00:00,82,77,84,14,5, 0 mph,29.67, 0.0 in,2022-10-29,2022-10-29 17:00:00
346,17:30:00,82,77,84,8,5, 0 mph,29.67, 0.0 in,2022-10-29,2022-10-29 17:30:00
347,18:00:00,81,77,89,14,3, 0 mph,29.67, 0.0 in,2022-10-29,2022-10-29 18:00:00
348,18:30:00,81,77,89,16,2, 0 mph,29.67, 0.0 in,2022-10-29,2022-10-29 18:30:00
349,19:00:00,81,77,89,16,3, 0 mph,29.67, 0.0 in,2022-10-29,2022-10-29 19:00:00
350,19:30:00,81,77,89,14,2, 0 mph,29.7, 0.0 in,2022-10-29,2022-10-29 19:30:00
351,20:00:00,81,77,89,14,3, 0 mph,29.7, 0.0 in,2022-10-29,2022-10-29 20:00:00
352,20:30:00,81,77,89,14,2, 0 mph,29.7, 0.0 in,2022-10-29,2022-10-29 20:30:00
353,21:00:00,82,75,79,6,7, 0 mph,29.73, 0.0 in,2022-10-29,2022-10-29 21:00:00
354,21:30:00,82,75,79,14,3, 0 mph,29.73, 0.0 in,2022-10-29,2022-10-29 21:30:00
355,22:00:00,81,75,84,6,5, 0 mph,29.73, 0.0 in,2022-10-29,2022-10-29 22:00:00
356,22:30:00,81,75,84,6,6, 0 mph,29.73, 0.0 in,2022-10-29,2022-10-29 22:30:00
357,23:00:00,81,75,84,6,6, 0 mph,29.73, 0.0 in,2022-10-29,2022-10-29 23:00:00
358,23:30:00,81,75,84,6,5, 0 mph,29.7, 0.0 in,2022-10-29,2022-10-29 23:30:00
359,00:00:00,77,77,100,14,1, 0 mph,29.76, 0.0 in,2022-10-28,2022-10-28 00:00:00
360,00:30:00,77,77,100,4,1, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 00:30:00
361,01:00:00,77,77,100,14,1, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 01:00:00
362,01:30:00,77,77,100,14,1, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 01:30:00
363,02:00:00,77,77,100,14,2, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 02:00:00
364,02:30:00,77,77,100,14,1, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 02:30:00
365,03:00:00,77,77,100,0,0, 0 mph,29.7, 0.0 in,2022-10-28,2022-10-28 03:00:00
366,03:30:00,77,77,100,14,1, 0 mph,29.7, 0.0 in,2022-10-28,2022-10-28 03:30:00
367,04:00:00,77,77,100,7,2, 0 mph,29.67, 0.0 in,2022-10-28,2022-10-28 04:00:00
368,04:30:00,77,77,100,4,2, 0 mph,29.7, 0.0 in,2022-10-28,2022-10-28 04:30:00
369,05:00:00,77,77,100,14,2, 0 mph,29.67, 0.0 in,2022-10-28,2022-10-28 05:00:00
370,05:30:00,77,77,100,0,0, 0 mph,29.67, 0.0 in,2022-10-28,2022-10-28 05:30:00
371,06:00:00,77,77,100,0,0, 0 mph,29.67, 0.0 in,2022-10-28,2022-10-28 06:00:00
372,06:30:00,77,77,100,5,5, 0 mph,29.7, 0.0 in,2022-10-28,2022-10-28 06:30:00
373,07:00:00,77,77,100,14,2, 0 mph,29.7, 0.0 in,2022-10-28,2022-10-28 07:00:00
374,07:30:00,79,79,100,14,1, 0 mph,29.7, 0.0 in,2022-10-28,2022-10-28 07:30:00
375,08:00:00,81,79,94,14,3, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 08:00:00
376,08:30:00,81,79,94,14,3, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 08:30:00
377,09:00:00,82,79,89,14,1, 0 mph,29.76, 0.0 in,2022-10-28,2022-10-28 09:00:00
378,09:30:00,84,79,84,14,1, 0 mph,29.76, 0.0 in,2022-10-28,2022-10-28 09:30:00
379,10:00:00,84,79,84,14,1, 0 mph,29.76, 0.0 in,2022-10-28,2022-10-28 10:00:00
380,10:30:00,86,79,79,14,3, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 10:30:00
381,11:00:00,86,79,79,14,3, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 11:00:00
382,11:30:00,86,79,79,14,2, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 11:30:00
383,12:00:00,86,79,79,17,5, 0 mph,29.7, 0.0 in,2022-10-28,2022-10-28 12:00:00
384,12:30:00,86,77,74,13,5, 0 mph,29.7, 0.0 in,2022-10-28,2022-10-28 12:30:00
385,13:00:00,86,79,79,14,3, 0 mph,29.7, 0.0 in,2022-10-28,2022-10-28 13:00:00
386,13:30:00,86,79,79,15,5, 0 mph,29.67, 0.0 in,2022-10-28,2022-10-28 13:30:00
387,14:00:00,86,79,79,15,5, 0 mph,29.67, 0.0 in,2022-10-28,2022-10-28 14:00:00
388,14:30:00,84,79,84,16,8, 0 mph,29.67, 0.0 in,2022-10-28,2022-10-28 14:30:00
389,15:00:00,82,79,89,16,7, 0 mph,29.67, 0.0 in,2022-10-28,2022-10-28 15:00:00
390,15:30:00,84,79,84,15,7, 0 mph,29.64, 0.0 in,2022-10-28,2022-10-28 15:30:00
391,16:00:00,84,79,84,15,7, 0 mph,29.67, 0.0 in,2022-10-28,2022-10-28 16:00:00
392,16:30:00,84,77,79,15,6, 0 mph,29.67, 0.0 in,2022-10-28,2022-10-28 16:30:00
393,17:00:00,84,79,84,17,6, 0 mph,29.67, 0.0 in,2022-10-28,2022-10-28 17:00:00
394,17:30:00,84,79,84,17,5, 0 mph,29.67, 0.0 in,2022-10-28,2022-10-28 17:30:00
395,18:00:00,82,77,84,17,3, 0 mph,29.7, 0.0 in,2022-10-28,2022-10-28 18:00:00
396,18:30:00,82,77,84,17,5, 0 mph,29.7, 0.0 in,2022-10-28,2022-10-28 18:30:00
397,19:00:00,82,81,94,12,5, 0 mph,29.7, 0.0 in,2022-10-28,2022-10-28 19:00:00
398,19:30:00,82,79,89,12,6, 0 mph,29.7, 0.0 in,2022-10-28,2022-10-28 19:30:00
399,20:00:00,82,79,89,12,6, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 20:00:00
400,20:30:00,82,79,89,13,5, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 20:30:00
401,21:00:00,82,79,89,17,5, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 21:00:00
402,21:30:00,82,79,89,14,3, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 21:30:00
403,22:00:00,81,77,89,14,3, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 22:00:00
404,22:30:00,81,77,89,14,2, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 22:30:00
405,23:00:00,81,77,89,4,5, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 23:00:00
406,23:30:00,79,75,89,4,5, 0 mph,29.73, 0.0 in,2022-10-28,2022-10-28 23:30:00
407,00:00:00,79,77,94,14,1, 0 mph,29.79, 0.0 in,2022-10-26,2022-10-26 00:00:00
408,00:30:00,79,77,94,14,1, 0 mph,29.79, 0.0 in,2022-10-26,2022-10-26 00:30:00
409,01:00:00,77,77,100,14,1, 0 mph,29.76, 0.0 in,2022-10-26,2022-10-26 01:00:00
410,01:30:00,77,77,100,0,0, 0 mph,29.76, 0.0 in,2022-10-26,2022-10-26 01:30:00
411,02:00:00,79,77,94,14,2, 0 mph,29.76, 0.0 in,2022-10-26,2022-10-26 02:00:00
412,02:30:00,79,77,94,9,5, 0 mph,29.76, 0.0 in,2022-10-26,2022-10-26 02:30:00
413,03:00:00,79,77,94,12,2, 0 mph,29.76, 0.0 in,2022-10-26,2022-10-26 03:00:00
414,03:30:00,79,77,94,14,1, 0 mph,29.73, 0.0 in,2022-10-26,2022-10-26 03:30:00
415,04:00:00,77,77,100,14,2, 0 mph,29.76, 0.0 in,2022-10-26,2022-10-26 04:00:00
416,04:30:00,77,77,100,14,1, 0 mph,29.76, 0.0 in,2022-10-26,2022-10-26 04:30:00
417,05:00:00,79,77,94,14,1, 0 mph,29.76, 0.0 in,2022-10-26,2022-10-26 05:00:00
418,05:30:00,81,79,94,14,2, 0 mph,29.76, 0.0 in,2022-10-26,2022-10-26 05:30:00
419,06:00:00,79,79,100,14,1, 0 mph,29.76, 0.0 in,2022-10-26,2022-10-26 06:00:00
420,06:30:00,81,79,94,13,3, 0 mph,29.79, 0.0 in,2022-10-26,2022-10-26 06:30:00
421,07:00:00,82,79,89,14,2, 0 mph,29.79, 0.0 in,2022-10-26,2022-10-26 07:00:00
422,07:30:00,84,81,89,11,1, 0 mph,29.79, 0.0 in,2022-10-26,2022-10-26 07:30:00
423,08:00:00,84,81,89,0,0, 0 mph,29.79, 0.0 in,2022-10-26,2022-10-26 08:00:00
424,08:30:00,84,79,84,14,3, 0 mph,29.82, 0.0 in,2022-10-26,2022-10-26 08:30:00
425,09:00:00,86,81,84,1,5, 0 mph,29.82, 0.0 in,2022-10-26,2022-10-26 09:00:00
426,09:30:00,86,79,79,2,5, 0 mph,29.82, 0.0 in,2022-10-26,2022-10-26 09:30:00
427,10:00:00,88,79,75,3,5, 0 mph,29.82, 0.0 in,2022-10-26,2022-10-26 10:00:00
428,10:30:00,88,79,75,2,2, 0 mph,29.82, 0.0 in,2022-10-26,2022-10-26 10:30:00
429,11:00:00,88,77,70,14,1, 0 mph,29.79, 0.0 in,2022-10-26,2022-10-26 11:00:00
430,11:30:00,88,79,75,2,7, 0 mph,29.79, 0.0 in,2022-10-26,2022-10-26 11:30:00
431,12:00:00,90,79,70,14,3, 0 mph,29.76, 0.0 in,2022-10-26,2022-10-26 12:00:00
432,12:30:00,91,81,71,14,3, 0 mph,29.73, 0.0 in,2022-10-26,2022-10-26 12:30:00
433,13:00:00,90,79,70,2,6, 0 mph,29.73, 0.0 in,2022-10-26,2022-10-26 13:00:00
434,13:30:00,91,79,66,14,3, 0 mph,29.7, 0.0 in,2022-10-26,2022-10-26 13:30:00
435,14:00:00,90,79,70,2,7, 0 mph,29.7, 0.0 in,2022-10-26,2022-10-26 14:00:00
436,14:30:00,90,77,66,14,3, 0 mph,29.67, 0.0 in,2022-10-26,2022-10-26 14:30:00
437,15:00:00,90,77,66,9,5, 0 mph,29.67, 0.0 in,2022-10-26,2022-10-26 15:00:00
438,15:30:00,84,79,84,9,10, 0 mph,29.67, 0.0 in,2022-10-26,2022-10-26 15:30:00
439,16:00:00,88,79,75,9,7, 0 mph,29.67, 0.0 in,2022-10-26,2022-10-26 16:00:00
440,16:30:00,88,77,70,9,9, 0 mph,29.7, 0.0 in,2022-10-26,2022-10-26 16:30:00
441,17:00:00,86,77,74,9,6, 0 mph,29.7, 0.0 in,2022-10-26,2022-10-26 17:00:00
442,17:30:00,86,79,79,11,7, 0 mph,29.7, 0.0 in,2022-10-26,2022-10-26 17:30:00
443,18:00:00,86,79,79,11,7, 0 mph,29.73, 0.0 in,2022-10-26,2022-10-26 18:00:00
444,18:30:00,84,79,84,11,8, 0 mph,29.73, 0.0 in,2022-10-26,2022-10-26 18:30:00
445,19:00:00,84,79,84,10,9, 0 mph,29.76, 0.0 in,2022-10-26,2022-10-26 19:00:00
446,19:30:00,84,79,84,10,7, 0 mph,29.76, 0.0 in,2022-10-26,2022-10-26 19:30:00
447,20:00:00,84,79,84,3,9, 0 mph,29.79, 0.0 in,2022-10-26,2022-10-26 20:00:00
448,20:30:00,84,79,84,10,10, 0 mph,29.79, 0.0 in,2022-10-26,2022-10-26 20:30:00
449,21:00:00,82,79,89,3,7, 0 mph,29.79, 0.0 in,2022-10-26,2022-10-26 21:00:00
450,21:30:00,82,79,89,1,8, 0 mph,29.79, 0.0 in,2022-10-26,2022-10-26 21:30:00
451,22:00:00,82,79,89,1,6, 0 mph,29.79, 0.0 in,2022-10-26,2022-10-26 22:00:00
452,22:30:00,82,81,94,1,6, 0 mph,29.79, 0.0 in,2022-10-26,2022-10-26 22:30:00
453,23:00:00,81,79,94,14,3, 0 mph,29.79, 0.0 in,2022-10-26,2022-10-26 23:00:00
454,23:30:00,79,79,100,7,3, 0 mph,29.79, 0.0 in,2022-10-26,2022-10-26 23:30:00
455,00:00:00,79,79,100,14,1, 0 mph,29.76, 0.0 in,2022-10-27,2022-10-27 00:00:00
456,00:30:00,81,79,94,14,2, 0 mph,29.76, 0.0 in,2022-10-27,2022-10-27 00:30:00
457,01:00:00,81,79,94,2,1, 0 mph,29.76, 0.0 in,2022-10-27,2022-10-27 01:00:00
458,01:30:00,79,79,100,14,3, 0 mph,29.76, 0.0 in,2022-10-27,2022-10-27 01:30:00
459,02:00:00,79,79,100,14,3, 0 mph,29.76, 0.0 in,2022-10-27,2022-10-27 02:00:00
460,02:30:00,79,77,94,4,2, 0 mph,29.73, 0.0 in,2022-10-27,2022-10-27 02:30:00
461,03:00:00,77,77,100,6,2, 0 mph,29.73, 0.0 in,2022-10-27,2022-10-27 03:00:00
462,03:30:00,77,77,100,4,5, 0 mph,29.73, 0.0 in,2022-10-27,2022-10-27 03:30:00
463,04:00:00,77,77,100,4,2, 0 mph,29.73, 0.0 in,2022-10-27,2022-10-27 04:00:00
464,04:30:00,77,77,100,4,5, 0 mph,29.73, 0.0 in,2022-10-27,2022-10-27 04:30:00
465,05:00:00,79,77,94,4,3, 0 mph,29.73, 0.0 in,2022-10-27,2022-10-27 05:00:00
466,05:30:00,79,77,94,14,2, 0 mph,29.76, 0.0 in,2022-10-27,2022-10-27 05:30:00
467,06:00:00,79,77,94,6,5, 0 mph,29.76, 0.0 in,2022-10-27,2022-10-27 06:00:00
468,06:30:00,79,77,94,4,6, 0 mph,29.76, 0.0 in,2022-10-27,2022-10-27 06:30:00
469,07:00:00,79,77,94,6,7, 0 mph,29.79, 0.0 in,2022-10-27,2022-10-27 07:00:00
470,07:30:00,79,77,94,6,6, 0 mph,29.79, 0.0 in,2022-10-27,2022-10-27 07:30:00
471,08:00:00,81,79,94,6,7, 0 mph,29.79, 0.0 in,2022-10-27,2022-10-27 08:00:00
472,08:30:00,82,77,84,6,8, 0 mph,29.79, 0.0 in,2022-10-27,2022-10-27 08:30:00
473,09:00:00,84,79,84,6,7, 0 mph,29.82, 0.0 in,2022-10-27,2022-10-27 09:00:00
474,09:30:00,86,81,84,5,5, 0 mph,29.82, 0.0 in,2022-10-27,2022-10-27 09:30:00
475,10:00:00,86,79,79,6,6, 0 mph,29.79, 0.0 in,2022-10-27,2022-10-27 10:00:00
476,10:30:00,86,79,79,14,6, 0 mph,29.79, 0.0 in,2022-10-27,2022-10-27 10:30:00
477,11:00:00,86,79,79,7,7, 0 mph,29.79, 0.0 in,2022-10-27,2022-10-27 11:00:00
478,11:30:00,86,79,79,7,8, 0 mph,29.76, 0.0 in,2022-10-27,2022-10-27 11:30:00
479,12:00:00,90,79,70,4,9, 0 mph,29.73, 0.0 in,2022-10-27,2022-10-27 12:00:00
480,12:30:00,88,79,75,6,7, 0 mph,29.73, 0.0 in,2022-10-27,2022-10-27 12:30:00
481,13:00:00,86,79,79,6,9, 0 mph,29.7, 0.0 in,2022-10-27,2022-10-27 13:00:00
482,13:30:00,84,79,84,7,5, 0 mph,29.7, 0.0 in,2022-10-27,2022-10-27 13:30:00
483,14:00:00,82,81,94,16,5, 0 mph,29.7, 0.0 in,2022-10-27,2022-10-27 14:00:00
484,14:30:00,81,81,100,17,5, 0 mph,29.7, 0.0 in,2022-10-27,2022-10-27 14:30:00
485,15:00:00,81,81,100,12,6, 0 mph,29.7, 0.0 in,2022-10-27,2022-10-27 15:00:00
486,15:30:00,81,79,94,12,5, 0 mph,29.7, 0.0 in,2022-10-27,2022-10-27 15:30:00
487,16:00:00,81,79,94,12,5, 0 mph,29.7, 0.0 in,2022-10-27,2022-10-27 16:00:00
488,16:30:00,81,81,100,12,5, 0 mph,29.7, 0.0 in,2022-10-27,2022-10-27 16:30:00
489,17:00:00,81,79,94,13,7, 0 mph,29.73, 0.0 in,2022-10-27,2022-10-27 17:00:00
490,17:30:00,81,79,94,12,6, 0 mph,29.73, 0.0 in,2022-10-27,2022-10-27 17:30:00
491,18:00:00,81,79,94,12,7, 0 mph,29.73, 0.0 in,2022-10-27,2022-10-27 18:00:00
492,18:30:00,81,79,94,14,3, 0 mph,29.76, 0.0 in,2022-10-27,2022-10-27 18:30:00
493,19:00:00,77,75,94,7,5, 0 mph,29.76, 0.0 in,2022-10-27,2022-10-27 19:00:00
494,19:30:00,77,75,94,14,3, 0 mph,29.79, 0.0 in,2022-10-27,2022-10-27 19:30:00
495,20:00:00,77,75,94,13,3, 0 mph,29.76, 0.0 in,2022-10-27,2022-10-27 20:00:00
496,20:30:00,77,75,94,14,2, 0 mph,29.76, 0.0 in,2022-10-27,2022-10-27 20:30:00
497,21:00:00,77,77,100,17,5, 0 mph,29.76, 0.0 in,2022-10-27,2022-10-27 21:00:00
498,21:30:00,77,75,94,14,1, 0 mph,29.79, 0.0 in,2022-10-27,2022-10-27 21:30:00
499,22:00:00,77,77,100,14,1, 0 mph,29.79, 0.0 in,2022-10-27,2022-10-27 22:00:00
500,22:30:00,77,77,100,14,1, 0 mph,29.76, 0.0 in,2022-10-27,2022-10-27 22:30:00
501,23:00:00,77,77,100,14,2, 0 mph,29.76, 0.0 in,2022-10-27,2022-10-27 23:00:00
502,23:30:00,77,77,100,14,1, 0 mph,29.76, 0.0 in,2022-10-27,2022-10-27 23:30:00
503,00:00:00,79,79,100,0,0, 0 mph,29.82, 0.0 in,2022-10-24,2022-10-24 00:00:00
504,00:30:00,79,79,100,13,3, 0 mph,29.79, 0.0 in,2022-10-24,2022-10-24 00:30:00
